"Id","State","County","City","ZipCode"
"1","AA","NONE","DPO","34002"
"2","AA","NONE","APO","34003"
"3","AA","NONE","FPO","34009"
"4","AA","NONE","DPO","34020"
"5","AA","NONE","DPO","34021"
"6","AA","NONE","DPO","34022"
"7","AA","NONE","DPO","34023"
"8","AA","NONE","DPO","34024"
"9","AA","NONE","DPO","34025"
"10","AA","NONE","DPO","34030"
"11","AA","NONE","DPO","34031"
"12","AA","NONE","DPO","34032"
"13","AA","NONE","DPO","34033"
"14","AA","NONE","DPO","34034"
"15","AA","NONE","DPO","34035"
"16","AA","NONE","DPO","34036"
"17","AA","NONE","DPO","34037"
"18","AA","NONE","APO","34038"
"19","AA","NONE","DPO","34039"
"20","AA","NONE","APO","34040"
"21","AA","NONE","DPO","34041"
"22","AA","NONE","APO","34042"
"23","AA","NONE","APO","34077"
"24","AA","NONE","APO","34050"
"25","AA","NONE","APO","34051"
"26","AA","NONE","APO","34053"
"27","AA","NONE","APO","34054"
"28","AA","NONE","DPO","34055"
"29","AA","NONE","FPO","34058"
"30","AA","NONE","DPO","34060"
"31","AA","NONE","APO","34071"
"32","AA","NONE","APO","34078"
"33","AA","NONE","FPO","34079"
"34","AA","NONE","FPO","34086"
"35","AA","NONE","FPO","34090"
"36","AA","NONE","FPO","34091"
"37","AA","NONE","FPO","34092"
"38","AA","NONE","FPO","34093"
"39","AA","NONE","FPO","34095"
"40","AA","NONE","FPO","34098"
"41","AA","NONE","FPO","34099"
"42","AE","NONE","APO","9007"
"43","AE","NONE","APO","9009"
"44","AE","NONE","APO","9012"
"45","AE","NONE","APO","9013"
"46","AE","NONE","APO","9014"
"47","AE","NONE","APO","9021"
"48","AE","NONE","APO","9028"
"49","AE","NONE","APO","9029"
"50","AE","NONE","APO","9031"
"51","AE","NONE","APO","9033"
"52","AE","NONE","APO","9034"
"53","AE","NONE","APO","9036"
"54","AE","NONE","APO","9037"
"55","AE","NONE","APO","9042"
"56","AE","NONE","APO","9045"
"57","AE","NONE","APO","9046"
"58","AE","NONE","APO","9050"
"59","AE","NONE","APO","9053"
"60","AE","NONE","APO","9054"
"61","AE","NONE","APO","9056"
"62","AE","NONE","APO","9058"
"63","AE","NONE","APO","9059"
"64","AE","NONE","APO","9060"
"65","AE","NONE","APO","9063"
"66","AE","NONE","APO","9067"
"67","AE","NONE","APO","9069"
"68","AE","NONE","APO","9072"
"69","AE","NONE","APO","9074"
"70","AE","NONE","APO","9076"
"71","AE","NONE","APO","9080"
"72","AE","NONE","APO","9081"
"73","AE","NONE","APO","9086"
"74","AE","NONE","APO","9089"
"75","AE","NONE","APO","9090"
"76","AE","NONE","APO","9094"
"77","AE","NONE","APO","9095"
"78","AE","NONE","APO","9096"
"79","AE","NONE","APO","9098"
"80","AE","NONE","APO","9099"
"81","AE","NONE","APO","9100"
"82","AE","NONE","APO","9102"
"83","AE","NONE","APO","9103"
"84","AE","NONE","APO","9104"
"85","AE","NONE","APO","9106"
"86","AE","NONE","APO","9107"
"87","AE","NONE","APO","9110"
"88","AE","NONE","APO","9111"
"89","AE","NONE","APO","9112"
"90","AE","NONE","APO","9114"
"91","AE","NONE","APO","9123"
"92","AE","NONE","APO","9126"
"93","AE","NONE","APO","9128"
"94","AE","NONE","APO","9131"
"95","AE","NONE","APO","9136"
"96","AE","NONE","APO","9137"
"97","AE","NONE","APO","9138"
"98","AE","NONE","APO","9139"
"99","AE","NONE","APO","9140"
"100","AE","NONE","APO","9142"
"101","AE","NONE","APO","9143"
"102","AE","NONE","APO","9154"
"103","AE","NONE","APO","9157"
"104","AE","NONE","APO","9164"
"105","AE","NONE","APO","9165"
"106","AE","NONE","APO","9166"
"107","AE","NONE","APO","9169"
"108","AE","NONE","APO","9172"
"109","AE","NONE","APO","9173"
"110","AE","NONE","DPO","9175"
"111","AE","NONE","APO","9177"
"112","AE","NONE","DPO","9178"
"113","AE","NONE","APO","9180"
"114","AE","NONE","APO","9182"
"115","AE","NONE","APO","9183"
"116","AE","NONE","APO","9185"
"117","AE","NONE","APO","9186"
"118","AE","NONE","APO","9189"
"119","AE","NONE","APO","9211"
"120","AE","NONE","APO","9212"
"121","AE","NONE","DPO","9213"
"122","AE","NONE","APO","9214"
"123","AE","NONE","APO","9220"
"124","AE","NONE","APO","9222"
"125","AE","NONE","APO","9225"
"126","AE","NONE","APO","9226"
"127","AE","NONE","APO","9227"
"128","AE","NONE","APO","9229"
"129","AE","NONE","APO","9234"
"130","AE","NONE","APO","9237"
"131","AE","NONE","APO","9239"
"132","AE","NONE","APO","9244"
"133","AE","NONE","APO","9245"
"134","AE","NONE","APO","9250"
"135","AE","NONE","APO","9252"
"136","AE","NONE","APO","9262"
"137","AE","NONE","APO","9263"
"138","AE","NONE","APO","9264"
"139","AE","NONE","DPO","9265"
"140","AE","NONE","FPO","9266"
"141","AE","NONE","APO","9267"
"142","AE","NONE","APO","9269"
"143","AE","NONE","APO","9275"
"144","AE","NONE","APO","9302"
"145","AE","NONE","APO","9303"
"146","AE","NONE","APO","9304"
"147","AE","NONE","APO","9305"
"148","AE","NONE","APO","9340"
"149","AE","NONE","APO","9391"
"150","AE","NONE","APO","9396"
"151","AE","NONE","APO","9397"
"152","AE","NONE","APO","9398"
"153","AE","NONE","APO","9447"
"154","AE","NONE","APO","9448"
"155","AE","NONE","APO","9449"
"156","AE","NONE","APO","9454"
"157","AE","NONE","APO","9456"
"158","AE","NONE","APO","9459"
"159","AE","NONE","APO","9461"
"160","AE","NONE","APO","9463"
"161","AE","NONE","APO","9464"
"162","AE","NONE","APO","9468"
"163","AE","NONE","APO","9469"
"164","AE","NONE","APO","9470"
"165","AE","NONE","APO","9494"
"166","AE","NONE","APO","9496"
"167","AE","NONE","FPO","9524"
"168","AE","NONE","DPO","9601"
"169","AE","NONE","APO","9603"
"170","AE","NONE","APO","9604"
"171","AE","NONE","APO","9610"
"172","AE","NONE","APO","9613"
"173","AE","NONE","FPO","9617"
"174","AE","NONE","DPO","9624"
"175","AE","NONE","APO","9628"
"176","AE","NONE","APO","9630"
"177","AE","NONE","FPO","9631"
"178","AE","NONE","APO","9638"
"179","AE","NONE","DPO","9642"
"180","AE","NONE","APO","9643"
"181","AE","NONE","APO","9647"
"182","AE","NONE","APO","9703"
"183","AE","NONE","APO","9704"
"184","AE","NONE","APO","9705"
"185","AE","NONE","APO","9706"
"186","AE","NONE","DPO","9707"
"187","AE","NONE","APO","9708"
"188","AE","NONE","DPO","9709"
"189","AE","NONE","DPO","9710"
"190","AE","NONE","APO","9711"
"191","AE","NONE","APO","9713"
"192","AE","NONE","APO","9714"
"193","AE","NONE","DPO","9715"
"194","AE","NONE","DPO","9716"
"195","AE","NONE","APO","9717"
"196","AE","NONE","DPO","9718"
"197","AE","NONE","APO","9720"
"198","AE","NONE","DPO","9721"
"199","AE","NONE","APO","9722"
"200","AE","NONE","DPO","9723"
"201","AE","NONE","APO","9724"
"202","AE","NONE","APO","9725"
"203","AE","NONE","DPO","9726"
"204","AE","NONE","APO","9732"
"205","AE","NONE","APO","9735"
"206","AE","NONE","DPO","9777"
"207","AE","NONE","APO","9779"
"208","AE","NONE","APO","9780"
"209","AE","NONE","APO","9782"
"210","AE","NONE","APO","9783"
"211","AE","NONE","APO","9784"
"212","AE","NONE","APO","9789"
"213","AE","NONE","APO","9790"
"214","AE","NONE","APO","9791"
"215","AE","NONE","APO","9792"
"216","AE","NONE","APO","9793"
"217","AE","NONE","APO","9795"
"218","AE","NONE","APO","9796"
"219","AE","NONE","APO","9797"
"220","AE","NONE","DPO","9802"
"221","AE","NONE","APO","9803"
"222","AE","NONE","APO","9804"
"223","AE","NONE","FPO","9805"
"224","AE","NONE","DPO","9808"
"225","AE","NONE","DPO","9809"
"226","AE","NONE","APO","9810"
"227","AE","NONE","DPO","9811"
"228","AE","NONE","DPO","9812"
"229","AE","NONE","DPO","9813"
"230","AE","NONE","DPO","9814"
"231","AE","NONE","APO","9815"
"232","AE","NONE","DPO","9816"
"233","AE","NONE","APO","9819"
"234","AE","NONE","APO","9821"
"235","AE","NONE","APO","9822"
"236","AE","NONE","DPO","9823"
"237","AE","NONE","APO","9824"
"238","AE","NONE","DPO","9825"
"239","AE","NONE","DPO","9826"
"240","AE","NONE","DPO","9827"
"241","AE","NONE","DPO","9828"
"242","AE","NONE","APO","9829"
"243","AE","NONE","DPO","9830"
"244","AE","NONE","DPO","9831"
"245","AE","NONE","APO","9832"
"246","AE","NONE","APO","9833"
"247","AE","NONE","FPO","9837"
"248","AE","NONE","FPO","9838"
"249","AE","NONE","APO","9839"
"250","AE","NONE","FPO","9841"
"251","AE","NONE","DPO","9842"
"252","AE","NONE","APO","9843"
"253","AE","NONE","DPO","9844"
"254","AE","NONE","APO","9852"
"255","AE","NONE","APO","9853"
"256","AE","NONE","DPO","9854"
"257","AE","NONE","APO","9855"
"258","AE","NONE","APO","9858"
"259","AE","NONE","APO","9866"
"260","AE","NONE","DPO","9867"
"261","AE","NONE","APO","9868"
"262","AE","NONE","DPO","9871"
"263","AE","NONE","APO","9876"
"264","AE","NONE","DPO","9880"
"265","AE","NONE","APO","9882"
"266","AE","NONE","APO","9888"
"267","AE","NONE","APO","9889"
"268","AE","NONE","APO","9890"
"269","AE","NONE","DPO","9892"
"270","AE","NONE","APO","9894"
"271","AE","NONE","APO","9898"
"272","AE","NONE","APO","9899"
"273","AE","NONE","FPO","9409"
"274","AE","NONE","FPO","9419"
"275","AE","NONE","FPO","9420"
"276","AE","NONE","APO","9421"
"277","AE","NONE","DPO","9498"
"278","AE","NONE","FPO","9499"
"279","AE","NONE","FPO","9501"
"280","AE","NONE","FPO","9502"
"281","AE","NONE","FPO","9503"
"282","AE","NONE","FPO","9504"
"283","AE","NONE","FPO","9505"
"284","AE","NONE","FPO","9506"
"285","AE","NONE","FPO","9507"
"286","AE","NONE","FPO","9508"
"287","AE","NONE","FPO","9509"
"288","AE","NONE","FPO","9510"
"289","AE","NONE","FPO","9511"
"290","AE","NONE","FPO","9517"
"291","AE","NONE","FPO","9521"
"292","AE","NONE","FPO","9532"
"293","AE","NONE","FPO","9534"
"294","AE","NONE","FPO","9536"
"295","AE","NONE","FPO","9543"
"296","AE","NONE","APO","9544"
"297","AE","NONE","APO","9545"
"298","AE","NONE","FPO","9549"
"299","AE","NONE","FPO","9550"
"300","AE","NONE","FPO","9551"
"301","AE","NONE","FPO","9554"
"302","AE","NONE","FPO","9556"
"303","AE","NONE","FPO","9557"
"304","AE","NONE","FPO","9558"
"305","AE","NONE","FPO","9563"
"306","AE","NONE","FPO","9564"
"307","AE","NONE","FPO","9565"
"308","AE","NONE","FPO","9566"
"309","AE","NONE","FPO","9567"
"310","AE","NONE","FPO","9568"
"311","AE","NONE","FPO","9569"
"312","AE","NONE","FPO","9570"
"313","AE","NONE","FPO","9573"
"314","AE","NONE","FPO","9574"
"315","AE","NONE","FPO","9575"
"316","AE","NONE","FPO","9576"
"317","AE","NONE","FPO","9577"
"318","AE","NONE","FPO","9578"
"319","AE","NONE","FPO","9579"
"320","AE","NONE","FPO","9581"
"321","AE","NONE","FPO","9582"
"322","AE","NONE","FPO","9586"
"323","AE","NONE","FPO","9587"
"324","AE","NONE","FPO","9588"
"325","AE","NONE","FPO","9589"
"326","AE","NONE","FPO","9590"
"327","AE","NONE","FPO","9591"
"328","AE","NONE","FPO","9593"
"329","AE","NONE","FPO","9594"
"330","AE","NONE","FPO","9595"
"331","AE","NONE","FPO","9596"
"332","AE","NONE","FPO","9599"
"333","AE","NONE","FPO","9609"
"334","AE","NONE","FPO","9612"
"335","AE","NONE","FPO","9618"
"336","AE","NONE","FPO","9619"
"337","AE","NONE","FPO","9620"
"338","AE","NONE","FPO","9621"
"339","AE","NONE","FPO","9622"
"340","AE","NONE","FPO","9623"
"341","AE","NONE","FPO","9625"
"342","AE","NONE","FPO","9626"
"343","AE","NONE","FPO","9627"
"344","AE","NONE","FPO","9636"
"345","AE","NONE","FPO","9644"
"346","AE","NONE","FPO","9645"
"347","AE","NONE","FPO","9649"
"348","AE","NONE","DPO","9727"
"349","AE","NONE","DPO","9728"
"350","AE","NONE","FPO","9729"
"351","AE","NONE","DPO","9730"
"352","AE","NONE","DPO","9731"
"353","AE","NONE","FPO","9733"
"354","AE","NONE","DPO","9734"
"355","AE","NONE","FPO","9834"
"356","AE","NONE","APO","9835"
"357","AE","NONE","DPO","9836"
"358","AE","NONE","FPO","9865"
"359","AK","ALEUTIANS EAST BOROUGH","AKUTAN","99553"
"360","AK","ALEUTIANS EAST BOROUGH","COLD BAY","99571"
"361","AK","ALEUTIANS EAST BOROUGH","FALSE PASS","99583"
"362","AK","ALEUTIANS EAST BOROUGH","KING COVE","99612"
"363","AK","ALEUTIANS EAST BOROUGH","SAND POINT","99661"
"364","AK","ALEUTIANS WEST CENSUS AREA","ADAK","99546"
"365","AK","ALEUTIANS WEST CENSUS AREA","ATKA","99547"
"366","AK","ALEUTIANS WEST CENSUS AREA","DUTCH HARBOR","99692"
"367","AK","ALEUTIANS WEST CENSUS AREA","NIKOLSKI","99638"
"368","AK","ALEUTIANS WEST CENSUS AREA","SAINT GEORGE ISLAND","99591"
"369","AK","ALEUTIANS WEST CENSUS AREA","SAINT PAUL ISLAND","99660"
"370","AK","ALEUTIANS WEST CENSUS AREA","UNALASKA","99685"
"371","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99501"
"372","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99502"
"373","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99503"
"374","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99504"
"375","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99507"
"376","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99508"
"377","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99509"
"378","AK","NORTH SLOPE BOROUGH","ANCHORAGE","99510"
"379","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99511"
"380","AK","ANCHORAGE","ANCHORAGE","99512"
"381","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99513"
"382","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99514"
"383","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99515"
"384","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99516"
"385","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99517"
"386","AK","ANCHORAGE MUNICIPALITY","ANCHORAGE","99518"
"387","AK","NORTH SLOPE BOROUGH","ANCHORAGE","99519"
"388","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99520"
"389","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99521"
"390","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99522"
"391","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99523"
"392","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99524"
"393","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99599"
"394","AK","MUNICIPALITY OF ANCHORAGE","ANCHORAGE","99695"
"395","AK","ANCHORAGE MUNICIPALITY","CHUGIAK","99567"
"396","AK","ANCHORAGE MUNICIPALITY","EAGLE RIVER","99577"
"397","AK","ANCHORAGE MUNICIPALITY","JBER","99506"
"398","AK","ANCHORAGE MUNICIPALITY","JBER","99505"
"399","AK","ANCHORAGE MUNICIPALITY","GIRDWOOD","99587"
"400","AK","ANCHORAGE MUNICIPALITY","INDIAN","99540"
"401","AK","BETHEL CENSUS AREA","AKIACHAK","99551"
"402","AK","BETHEL CENSUS AREA","AKIAK","99552"
"403","AK","BETHEL CENSUS AREA","ANIAK","99557"
"404","AK","BETHEL CENSUS AREA","BETHEL","99559"
"405","AK","BETHEL CENSUS AREA","CHEFORNAK","99561"
"406","AK","BETHEL CENSUS AREA","CROOKED CREEK","99575"
"407","AK","BETHEL CENSUS AREA","EEK","99578"
"408","AK","BETHEL CENSUS AREA","GOODNEWS BAY","99589"
"409","AK","BETHEL CENSUS AREA","KALSKAG","99607"
"410","AK","BETHEL CENSUS AREA","KASIGLUK","99609"
"411","AK","BETHEL CENSUS AREA","KIPNUK","99614"
"412","AK","BETHEL CENSUS AREA","KWETHLUK","99621"
"413","AK","BETHEL CENSUS AREA","KWIGILLINGOK","99622"
"414","AK","BETHEL CENSUS AREA","LOWER KALSKAG","99626"
"415","AK","BETHEL CENSUS AREA","MEKORYUK","99630"
"416","AK","BETHEL CENSUS AREA","NAPAKIAK","99634"
"417","AK","BETHEL CENSUS AREA","NIGHTMUTE","99690"
"418","AK","BETHEL CENSUS AREA","NUNAPITCHUK","99641"
"419","AK","BETHEL CENSUS AREA","PLATINUM","99651"
"420","AK","BETHEL CENSUS AREA","QUINHAGAK","99655"
"421","AK","BETHEL CENSUS AREA","RED DEVIL","99656"
"422","AK","BETHEL CENSUS AREA","SLEETMUTE","99668"
"423","AK","BETHEL CENSUS AREA","TOKSOOK BAY","99637"
"424","AK","BETHEL CENSUS AREA","TULUKSAK","99679"
"425","AK","BETHEL CENSUS AREA","TUNTUTULIAK","99680"
"426","AK","BETHEL CENSUS AREA","TUNUNAK","99681"
"427","AK","BRISTOL BAY BOROUGH","NAKNEK","99633"
"428","AK","BRISTOL BAY BOROUGH","SOUTH NAKNEK","99670"
"429","AK","DENALI BOROUGH","ANDERSON","99744"
"430","AK","MATANUSKA-SUSITNA BOROUGH","CANTWELL","99729"
"431","AK","DENALI BOROUGH","CLEAR","99704"
"432","AK","DENALI BOROUGH","DENALI NATIONAL PARK","99755"
"433","AK","DENALI BOROUGH","HEALY","99743"
"434","AK","DILLINGHAM CENSUS AREA","ALEKNAGIK","99555"
"435","AK","DILLINGHAM CENSUS AREA","CLARKS POINT","99569"
"436","AK","DILLINGHAM CENSUS AREA","DILLINGHAM","99576"
"437","AK","DILLINGHAM CENSUS AREA","EKWOK","99580"
"438","AK","DILLINGHAM CENSUS AREA","MANOKOTAK","99628"
"439","AK","DILLINGHAM CENSUS AREA","NEW STUYAHOK","99636"
"440","AK","DILLINGHAM CENSUS AREA","TOGIAK","99678"
"441","AK","FAIRBANKS NORTH STAR BOROUGH","EIELSON AFB","99702"
"442","AK","FAIRBANKS NORTH STAR BOROUGH","ESTER","99725"
"443","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99701"
"444","AK","SOUTHEAST FAIRBANKS CENSUS AREA","FAIRBANKS","99706"
"445","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99707"
"446","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99708"
"447","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99709"
"448","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99710"
"449","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99711"
"450","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99712"
"451","AK","FAIRBANKS NORTH STAR BOROUGH","FAIRBANKS","99775"
"452","AK","YUKON-KOYUKUK CENSUS AREA","FAIRBANKS","99790"
"453","AK","FAIRBANKS NORTH STAR BOROUGH","FORT WAINWRIGHT","99703"
"454","AK","FAIRBANKS NORTH STAR BOROUGH","NORTH POLE","99705"
"455","AK","FAIRBANKS NORTH STAR BOROUGH","SALCHA","99714"
"456","AK","FAIRBANKS NORTH STAR BOROUGH","TWO RIVERS","99716"
"457","AK","HAINES BOROUGH","HAINES","99827"
"458","AK","CITY AND BOROUGH OF JUNEAU","AUKE BAY","99821"
"459","AK","JUNEAU CITY AND BOROUGH","DOUGLAS","99824"
"460","AK","JUNEAU CITY AND BOROUGH","JUNEAU","99801"
"461","AK","CITY AND BOROUGH OF JUNEAU","JUNEAU","99802"
"462","AK","CITY AND BOROUGH OF JUNEAU","JUNEAU","99803"
"463","AK","CITY AND BOROUGH OF JUNEAU","JUNEAU","99811"
"464","AK","CITY AND BOROUGH OF JUNEAU","JUNEAU","99850"
"465","AK","KENAI PENINSULA BOROUGH","ANCHOR POINT","99556"
"466","AK","KENAI PENINSULA BOROUGH","CLAM GULCH","99568"
"467","AK","KENAI PENINSULA BOROUGH","COOPER LANDING","99572"
"468","AK","KENAI PENINSULA BOROUGH","HOMER","99603"
"469","AK","KENAI PENINSULA BOROUGH","HOPE","99605"
"470","AK","KENAI PENINSULA BOROUGH","KASILOF","99610"
"471","AK","KENAI PENINSULA BOROUGH","KENAI","99611"
"472","AK","KENAI PENINSULA BOROUGH","MOOSE PASS","99631"
"473","AK","KENAI PENINSULA BOROUGH","NIKISKI","99635"
"474","AK","KENAI PENINSULA BOROUGH","NINILCHIK","99639"
"475","AK","KENAI PENINSULA BOROUGH","SELDOVIA","99663"
"476","AK","KENAI PENINSULA BOROUGH","SEWARD","99664"
"477","AK","KENAI PENINSULA BOROUGH","SOLDOTNA","99669"
"478","AK","KENAI PENINSULA BOROUGH","STERLING","99672"
"479","AK","KENAI PENINSULA BOROUGH","TYONEK","99682"
"480","AK","KETCHIKAN GATEWAY BOROUGH","KETCHIKAN","99901"
"481","AK","PRINCE OF WALES-OUTER KETCHIKAN BOROUGH","KETCHIKAN","99950"
"482","AK","KETCHIKAN GATEWAY BOROUGH","WARD COVE","99928"
"483","AK","KODIAK ISLAND BOROUGH","KARLUK","99608"
"484","AK","KODIAK ISLAND BOROUGH","KODIAK","99615"
"485","AK","KODIAK ISLAND BOROUGH","KODIAK","99619"
"486","AK","KODIAK ISLAND BOROUGH","KODIAK","99697"
"487","AK","KODIAK ISLAND BOROUGH","LARSEN BAY","99624"
"488","AK","KODIAK ISLAND BOROUGH","OLD HARBOR","99643"
"489","AK","KODIAK ISLAND BOROUGH","OUZINKIE","99644"
"490","AK","KODIAK ISLAND BOROUGH","PORT LIONS","99550"
"491","AK","LAKE AND PENINSULA BOROUGH","CHIGNIK","99564"
"492","AK","LAKE AND PENINSULA BOROUGH","CHIGNIK LAGOON","99565"
"493","AK","LAKE AND PENINSULA BOROUGH","CHIGNIK LAKE","99548"
"494","AK","LAKE AND PENINSULA BOROUGH","EGEGIK","99579"
"495","AK","LAKE AND PENINSULA BOROUGH","ILIAMNA","99606"
"496","AK","BRISTOL BAY BOROUGH","KING SALMON","99613"
"497","AK","LAKE AND PENINSULA BOROUGH","LEVELOCK","99625"
"498","AK","LAKE AND PENINSULA BOROUGH","NONDALTON","99640"
"499","AK","LAKE AND PENINSULA BOROUGH","PEDRO BAY","99647"
"500","AK","LAKE AND PENINSULA BOROUGH","PERRYVILLE","99648"
"501","AK","LAKE AND PENINSULA BOROUGH","PILOT POINT","99649"
"502","AK","LAKE AND PENINSULA BOROUGH","PORT ALSWORTH","99653"
"503","AK","LAKE AND PENINSULA BOROUGH","PORT HEIDEN","99549"
"504","AK","MATANUSKA-SUSITNA BOROUGH","BIG LAKE","99652"
"505","AK","MATANUSKA-SUSITNA BOROUGH","HOUSTON","99694"
"506","AK","MATANUSKA-SUSITNA BOROUGH","PALMER","99645"
"507","AK","MATANUSKA-SUSITNA BOROUGH","SKWENTNA","99667"
"508","AK","MATANUSKA-SUSITNA BOROUGH","SUTTON","99674"
"509","AK","MATANUSKA-SUSITNA BOROUGH","TALKEETNA","99676"
"510","AK","MATANUSKA-SUSITNA BOROUGH","TRAPPER CREEK","99683"
"511","AK","MATANUSKA-SUSITNA BOROUGH","WASILLA","99654"
"512","AK","MATANUSKA-SUSITNA BOROUGH","WASILLA","99687"
"513","AK","MATANUSKA-SUSITNA BOROUGH","WILLOW","99688"
"514","AK","NOME CENSUS AREA","BREVIG MISSION","99785"
"515","AK","NOME CENSUS AREA","ELIM","99739"
"516","AK","NOME CENSUS AREA","GAMBELL","99742"
"517","AK","NOME CENSUS AREA","KOYUK","99753"
"518","AK","NOME CENSUS AREA","NOME","99762"
"519","AK","NOME CENSUS AREA","SAINT MICHAEL","99659"
"520","AK","NOME CENSUS AREA","SAVOONGA","99769"
"521","AK","NOME CENSUS AREA","SHAKTOOLIK","99771"
"522","AK","NOME CENSUS AREA","SHISHMAREF","99772"
"523","AK","NOME CENSUS AREA","STEBBINS","99671"
"524","AK","NOME CENSUS AREA","TELLER","99778"
"525","AK","NOME CENSUS AREA","UNALAKLEET","99684"
"526","AK","NOME CENSUS AREA","WALES","99783"
"527","AK","NOME CENSUS AREA","WHITE MOUNTAIN","99784"
"528","AK","NORTH SLOPE BOROUGH","ANAKTUVUK PASS","99721"
"529","AK","NORTH SLOPE BOROUGH","ATQASUK","99791"
"530","AK","NORTH SLOPE BOROUGH","BARROW","99723"
"531","AK","NORTH SLOPE BOROUGH","KAKTOVIK","99747"
"532","AK","NORTH SLOPE BOROUGH","NUIQSUT","99789"
"533","AK","NORTH SLOPE BOROUGH","POINT HOPE","99766"
"534","AK","NORTH SLOPE BOROUGH","POINT LAY","99759"
"535","AK","NORTH SLOPE BOROUGH","PRUDHOE BAY","99734"
"536","AK","NORTH SLOPE BOROUGH","WAINWRIGHT","99782"
"537","AK","NORTHWEST ARCTIC BOROUGH","AMBLER","99786"
"538","AK","NORTHWEST ARCTIC BOROUGH","BUCKLAND","99727"
"539","AK","NORTHWEST ARCTIC BOROUGH","DEERING","99736"
"540","AK","NORTHWEST ARCTIC BOROUGH","KIANA","99749"
"541","AK","NORTHWEST ARCTIC BOROUGH","KIVALINA","99750"
"542","AK","NORTHWEST ARCTIC BOROUGH","KOBUK","99751"
"543","AK","NORTHWEST ARCTIC BOROUGH","KOTZEBUE","99752"
"544","AK","NORTHWEST ARCTIC BOROUGH","NOATAK","99761"
"545","AK","NORTHWEST ARCTIC BOROUGH","NOORVIK","99763"
"546","AK","NORTHWEST ARCTIC BOROUGH","SELAWIK","99770"
"547","AK","NORTHWEST ARCTIC BOROUGH","SHUNGNAK","99773"
"548","AK","PRINCE OF WALES-HYDER CENSUS AREA","COFFMAN COVE","99918"
"549","AK","PRINCE OF WALES-HYDER CENSUS AREA","CRAIG","99921"
"550","AK","PRINCE OF WALES-HYDER CENSUS AREA","HYDABURG","99922"
"551","AK","PRINCE OF WALES-HYDER CENSUS AREA","HYDER","99923"
"552","AK","PRINCE OF WALES-HYDER CENSUS AREA","KLAWOCK","99925"
"553","AK","PRINCE OF WALES-OUTER KETCHIKAN BOROUGH","METLAKATLA","99926"
"554","AK","WRANGELL CITY AND BOROUGH","MEYERS CHUCK","99903"
"555","AK","PRINCE OF WALES-HYDER CENSUS AREA","POINT BAKER","99927"
"556","AK","PRINCE OF WALES-HYDER CENSUS AREA","THORNE BAY","99919"
"557","AK","SITKA CITY AND BOROUGH","SITKA","99835"
"558","AK","HOONAH-ANGOON CENSUS AREA","ANGOON","99820"
"559","AK","HOONAH-ANGOON CENSUS AREA","ELFIN COVE","99825"
"560","AK","HOONAH-ANGOON CENSUS AREA","GUSTAVUS","99826"
"561","AK","HOONAH-ANGOON CENSUS AREA","HOONAH","99829"
"562","AK","HOONAH-ANGOON CENSUS AREA","PELICAN","99832"
"563","AK","SKAGWAY MUNICIPALITY","SKAGWAY","99840"
"564","AK","HOONAH-ANGOON CENSUS AREA","TENAKEE SPRINGS","99841"
"565","AK","SOUTHEAST FAIRBANKS CENSUS AREA","CHICKEN","99732"
"566","AK","SOUTHEAST FAIRBANKS CENSUS AREA","DELTA JUNCTION","99737"
"567","AK","SOUTHEAST FAIRBANKS CENSUS AREA","EAGLE","99738"
"568","AK","SOUTHEAST FAIRBANKS CENSUS AREA","NORTHWAY","99764"
"569","AK","SOUTHEAST FAIRBANKS CENSUS AREA","TANACROSS","99776"
"570","AK","SOUTHEAST FAIRBANKS CENSUS AREA","TOK","99779"
"571","AK","SOUTHEAST FAIRBANKS CENSUS AREA","TOK","99780"
"572","AK","VALDEZ-CORDOVA CENSUS AREA","CHITINA","99566"
